winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
SpaceX,{'p_1_0': 'SpaceX'},8591542.604202414,"{'China': 0.7657617000937514, 'France': 0.6831889213888549, 'Germany': 0.7734202353152679, 'India': 0.7694930036941222, 'Israel': 0.6502550259942166, 'Japan': 0.7819058367922255, 'Russia': 0.7816610307452502, 'UAE': 0.8543603793086022, 'UK': 0.740850476227744, 'ULA': 0.5599688024311387, 'USA': 0.7177637829275563, 'SpaceX': 0.9629756403565017}",1,2017,0.9629756403565017,True,SpaceX,0.10861526104789954,1,0.0,2010,False
SpaceX,{'p_2_1': 'SpaceX'},16914034.307104193,"{'China': 0.8507050181619734, 'France': 0.7581469283385257, 'Germany': 0.5798551331889494, 'India': 0.8301540712344706, 'Israel': 0.6601682494408834, 'Japan': 0.8264524642947143, 'Russia': 0.912053130276976, 'UAE': 0.9088592535293402, 'UK': 0.9006062881298824, 'ULA': 0.7313939630919867, 'USA': 0.8256821723247374, 'SpaceX': 0.9497334341044131}",2,2024,0.9629756403565017,True,SpaceX,0.037680303827437145,3,0.0,2010,False
SpaceX,"{'p_5_2': 'SpaceX', 'p_5_1': 'SpaceX', 'p_5_0': 'SpaceX'}",7032190.881013942,"{'China': 0.8244097300963957, 'France': 0.7647969734721828, 'Germany': 0.6697650831532818, 'India': 0.7817030550026409, 'Israel': 0.5331963310852229, 'Japan': 0.6723998862767878, 'Russia': 0.46558211712741404, 'UAE': 0.7473538264095569, 'UK': 0.7253686830656862, 'ULA': 0.8288869377514091, 'USA': 0.7220250103849546, 'SpaceX': 0.917157530010099}",5,2012,0.9629756403565017,True,SpaceX,0.08827059225868994,1,0.0,2010,False
SpaceX,{'p_7_0': 'SpaceX'},13748099.17123049,"{'China': 0.9569173696950287, 'France': 0.6077167786306878, 'Germany': 0.8325906786751582, 'India': 0.6512974182130661, 'Israel': 0.6905393380623795, 'Japan': 0.7264131985637018, 'Russia': 0.6697156654799409, 'UAE': 0.5925524012537924, 'UK': 0.8160388530817789, 'ULA': 0.7487502683310949, 'USA': 0.9560468422788774, 'SpaceX': 0.9994099667325796}",7,2015,0.9629756403565017,True,SpaceX,0.04249259703755093,3,0.0,2010,False
SpaceX,{'p_11_0': 'SpaceX'},3332396.7961806557,"{'China': 0.867623580796259, 'France': 0.7391868310638662, 'Germany': 0.9238150013415458, 'India': 0.8531746700216764, 'Israel': 0.7970800318529097, 'Japan': 0.845516323792383, 'Russia': 0.9029692462053598, 'UAE': 0.8895805825527745, 'UK': 0.7227157600240117, 'ULA': 0.859099363017185, 'USA': 0.851241342079051, 'SpaceX': 0.9968535421936247}",11,2013,0.9629756403565017,True,SpaceX,0.07303854085207884,1,0.0,2010,False
SpaceX,{'p_12_0': 'SpaceX'},33842909.8472213,"{'China': 0.5502122089753655, 'France': 0.7626061442840727, 'Germany': 0.8797672108960862, 'India': 0.8951285230457016, 'Israel': 0.6929246001807903, 'Japan': 0.7182329279089915, 'Russia': 0.6626221061315514, 'UAE': 0.9215890536064881, 'UK': 0.6895644129613442, 'ULA': 0.8148253940099951, 'USA': 0.6426764048741586, 'SpaceX': 0.9901347173208286}",12,2017,0.9629756403565017,True,SpaceX,0.06854566371434045,1,0.0,2010,False
SpaceX,{'p_20_1': 'SpaceX'},31172745.678832583,"{'China': 0.6289131549377948, 'France': 0.9678491267336344, 'Germany': 0.7725213257497922, 'India': 0.8926685370186355, 'Israel': 0.9104036721514321, 'Japan': 0.8523385548693955, 'Russia': 0.8676146993240785, 'UAE': 0.8011628768354287, 'UK': 0.848764111177064, 'ULA': 0.6651999735240884, 'USA': 0.8069215126451414, 'SpaceX': 0.9997936910503924}",20,2019,0.9629756403565017,True,SpaceX,0.03194456431675796,2,0.0,2010,False
SpaceX,{'p_23_0': 'SpaceX'},22110249.245379064,"{'China': 0.7536434153174391, 'France': 0.9019464598768785, 'Germany': 0.9275464040550978, 'India': 0.830652446603318, 'Israel': 0.7231278166199853, 'Japan': 0.7696359470088685, 'Russia': 0.7253442693625213, 'UAE': 0.6543869777758542, 'UK': 0.8276583533656343, 'ULA': 0.8873119370823359, 'USA': 0.7077655385728254, 'SpaceX': 0.9652105082013632}",23,2025,0.9629756403565017,True,SpaceX,0.03766410414626542,2,0.0,2010,False
SpaceX,{'p_25_0': 'SpaceX'},25675737.952731803,"{'China': 0.7001294714678169, 'France': 0.8881909268581991, 'Germany': 0.8205517823914756, 'India': 0.6335894366033687, 'Israel': 0.7156521550427205, 'Japan': 0.6966710827984884, 'Russia': 0.9085572981808279, 'UAE': 0.6463537241871072, 'UK': 0.4887360866303703, 'ULA': 0.7253415068761593, 'USA': 0.8593623265117136, 'SpaceX': 0.9292639443570216}",25,2024,0.9629756403565017,True,SpaceX,0.020706646176193777,3,0.0,2010,False
SpaceX,{'p_40_0': 'SpaceX'},3047322.8011274785,"{'China': 0.5771484025240294, 'France': 0.7998071684914906, 'Germany': 0.708335525001792, 'India': 0.8240078226208065, 'Israel': 0.8936244675882218, 'Japan': 0.6424601592313504, 'Russia': 0.7673408047923851, 'UAE': 0.597652368264647, 'UK': 0.8427481286478392, 'ULA': 0.5827318590781758, 'USA': 0.753134450520974, 'SpaceX': 0.9898349757642011}",40,2024,0.9629756403565017,True,SpaceX,0.09621050817597931,1,0.0,2010,False
