winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
SpaceX,{'p_1_0': 'SpaceX'},22010865.58308021,"{'China': 0.7155727441254911, 'France': 0.6948168424215722, 'Germany': 0.7181235780851457, 'India': 0.85145063362918, 'Israel': 0.7913958229561631, 'Japan': 0.9048400513697621, 'Russia': 0.9648562412942798, 'UAE': 0.8170985992363786, 'UK': 0.8740152822174178, 'ULA': 0.9712378497734775, 'USA': 0.9543956361902969, 'SpaceX': 0.9854639885476522}",1,2019,0.9854639885476522,True,SpaceX,0.014226138774174668,4,0.0,2010,False
SpaceX,{'p_3_0': 'SpaceX'},10480216.732531646,"{'China': 0.6834974335495135, 'France': 0.7610689268216921, 'Germany': 0.8192052597809769, 'India': 0.6439369682330284, 'Israel': 0.9178564424434593, 'Japan': 0.5824111188270804, 'Russia': 0.7790528850212789, 'UAE': 0.7300390169480365, 'UK': 0.9197910735763384, 'ULA': 0.44395183419995243, 'USA': 0.8190312285444254, 'SpaceX': 0.9222761068563055}",3,2021,0.9854639885476522,True,SpaceX,0.002485033279967075,3,0.0,2010,False
SpaceX,{'p_4_0': 'SpaceX'},2988037.9730459587,"{'China': 0.4981932792381315, 'France': 0.5256944572834742, 'Germany': 0.6632936453674118, 'India': 0.7230941361925317, 'Israel': 0.8189564111007707, 'Japan': 0.839712423853203, 'Russia': 0.8682813066697906, 'UAE': 0.855345322734489, 'UK': 0.5408904676499419, 'ULA': 0.75284411741696, 'USA': 0.5617384584481493, 'SpaceX': 0.9893713335754521}",4,2012,0.9854639885476522,True,SpaceX,0.12109002690566151,1,0.0,2010,False
SpaceX,{'p_7_0': 'SpaceX'},26016429.277129,"{'China': 0.4648199556249285, 'France': 0.5849799148806288, 'Germany': 0.8204889386212327, 'India': 0.7768410267897048, 'Israel': 0.7270121623070646, 'Japan': 0.7089635523834678, 'Russia': 0.7523753015110319, 'UAE': 0.7833160294609685, 'UK': 0.7754035282032461, 'ULA': 0.6639339549245713, 'USA': 0.8208351487519705, 'SpaceX': 0.977926490784692}",7,2020,0.9854639885476522,True,SpaceX,0.15709134203272146,1,0.0,2010,False
SpaceX,{'p_13_0': 'SpaceX'},17750496.783877637,"{'China': 0.5289755318909074, 'France': 0.9140681903897087, 'Germany': 0.9147338865737367, 'India': 0.7056809466463955, 'Israel': 0.8337712304929797, 'Japan': 0.5887566112934859, 'Russia': 0.8985199463338286, 'UAE': 0.704951688900584, 'UK': 0.7823906966047973, 'ULA': 0.8536693043154094, 'USA': 0.7517417026250046, 'SpaceX': 0.9881064926109476}",13,2023,0.9854639885476522,True,SpaceX,0.07337260603721096,1,0.0,2010,False
Israel,{'p_19_0': 'Israel'},2614425.3072885433,"{'China': 0.892273288046382, 'France': 0.7580522814417071, 'Germany': 0.6485760858217846, 'India': 0.5152627146767904, 'Israel': 0.9625451923221962, 'Japan': 0.7749932095769423, 'Russia': 0.9484258946401847, 'UAE': 0.8711711726576415, 'UK': 0.6858867700335528, 'ULA': 0.8558149272611524, 'USA': 0.4646482449445553, 'SpaceX': 0.938331696824918}",19,2012,0.7913958229561631,True,SpaceX,0.014119297682011478,3,0.1940681655914891,2000,True
SpaceX,{'p_23_0': 'SpaceX'},22398134.825442616,"{'China': 0.7184099829788955, 'France': 0.7949599196098802, 'Germany': 0.8073038544131075, 'India': 0.7710498623821394, 'Israel': 0.7975530580873251, 'Japan': 0.71677965246084, 'Russia': 0.7836669301284895, 'UAE': 0.7559822876932001, 'UK': 0.9169843398118144, 'ULA': 0.8420572096062645, 'USA': 0.5208403182374914, 'SpaceX': 0.983265372938197}",23,2021,0.9854639885476522,True,SpaceX,0.06628103312638267,1,0.0,2010,False
SpaceX,{'p_25_0': 'SpaceX'},4828524.210793998,"{'China': 0.5814971242550591, 'France': 0.9141846493484843, 'Germany': 0.4429879191851879, 'India': 0.7632151687363674, 'Israel': 0.9178687470032678, 'Japan': 0.31682429455194, 'Russia': 0.7541895675421237, 'UAE': 0.8521622895961637, 'UK': 0.8453047651702388, 'ULA': 0.9090404212661035, 'USA': 0.7541244978379954, 'SpaceX': 0.9345836811111214}",25,2020,0.9854639885476522,True,SpaceX,0.01671493410785363,4,0.0,2010,False
SpaceX,"{'p_27_1': 'SpaceX', 'p_27_0': 'SpaceX'}",44714025.44940465,"{'China': 0.6513518257409242, 'France': 0.7119662000066995, 'Germany': 0.757686003552264, 'India': 0.5966386045607058, 'Israel': 0.9579950313118096, 'Japan': 0.9086421659042806, 'Russia': 0.9603121999063933, 'UAE': 0.8675708084513186, 'UK': 0.7791543326647586, 'ULA': 0.49317007365179766, 'USA': 0.8968207790506204, 'SpaceX': 0.9972222333346866}",27,2015,0.9854639885476522,True,SpaceX,0.036910033428293354,3,0.0,2010,False
SpaceX,"{'p_28_0': 'SpaceX', 'p_28_1': 'SpaceX'}",21204381.37857949,"{'China': 0.91640411393863, 'France': 0.6756383467057046, 'Germany': 0.7615773820757807, 'India': 0.9248906893362824, 'Israel': 0.7161407284762439, 'Japan': 0.8977724994854842, 'Russia': 0.8824630243531565, 'UAE': 0.8494416849651061, 'UK': 0.6626277034071332, 'ULA': 0.8444761705883458, 'USA': 0.9279848852456172, 'SpaceX': 0.999771339516026}",28,2015,0.9854639885476522,True,SpaceX,0.07178645427040886,1,0.0,2010,False
SpaceX,{'p_31_0': 'SpaceX'},15033125.961889362,"{'China': 0.5563104512867696, 'France': 0.5265275704637238, 'Germany': 0.712226892533617, 'India': 0.9485560101961851, 'Israel': 0.7468978363693825, 'Japan': 0.6894267340153482, 'Russia': 0.7376419282871047, 'UAE': 0.5648838490261153, 'UK': 0.5431023091842212, 'ULA': 0.8194320903464722, 'USA': 0.7909389309358632, 'SpaceX': 0.9999995635301597}",31,2020,0.9854639885476522,True,SpaceX,0.051443553333974656,1,0.0,2010,False
