winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
SpaceX,"{'p_1_2': 'SpaceX', 'p_1_0': 'SpaceX'}",29667921.942040015,"{'China': 0.8253161768604781, 'France': 0.8869506542686552, 'Germany': 0.6810944322595942, 'India': 0.6919859087845235, 'Israel': 0.7789163356668176, 'Japan': 0.7766556452926102, 'Russia': 0.41492439259930614, 'UAE': 0.4823356528297892, 'UK': 0.8057030781177917, 'ULA': 0.9111790938533725, 'USA': 0.8535242744507566, 'SpaceX': 0.9650565334571529}",1,2018,0.9650565334571529,True,SpaceX,0.05387743960378044,1,0.0,2010,False
SpaceX,{'p_6_0': 'SpaceX'},11792898.969314557,"{'China': 0.4407511285010875, 'France': 0.7720362111142253, 'Germany': 0.9043788263285675, 'India': 0.8306211247558648, 'Israel': 0.9324067125393863, 'Japan': 0.6697355524786127, 'Russia': 0.7260069964285557, 'UAE': 0.6450641738910017, 'UK': 0.6291063477965128, 'ULA': 0.8674607657350841, 'USA': 0.8940993130555311, 'SpaceX': 0.9838903642744629}",6,2014,0.9650565334571529,True,SpaceX,0.05148365173507652,1,0.0,2010,False
SpaceX,{'p_17_0': 'SpaceX'},24188166.9018386,"{'China': 0.8488203073315197, 'France': 0.747733303078059, 'Germany': 0.5577884291097122, 'India': 0.8679396340383385, 'Israel': 0.9231288745071391, 'Japan': 0.5361526868561648, 'Russia': 0.7788187421450314, 'UAE': 0.8728602008194073, 'UK': 0.8031341787348193, 'ULA': 0.9105563299723463, 'USA': 0.7270822587901749, 'SpaceX': 0.9920753814172177}",17,2025,0.9650565334571529,True,SpaceX,0.06894650691007864,1,0.0,2010,False
SpaceX,"{'p_20_0': 'SpaceX', 'p_20_1': 'SpaceX'}",41391926.78241261,"{'China': 0.7110318965608194, 'France': 0.7562601251577287, 'Germany': 0.8568165478666173, 'India': 0.6540174238313835, 'Israel': 0.8457663796375183, 'Japan': 0.6206324595016033, 'Russia': 0.7480555028337315, 'UAE': 0.6231840076694278, 'UK': 0.6328179256235559, 'ULA': 0.7119170179841733, 'USA': 0.8627576831711227, 'SpaceX': 0.9008392683237655}",20,2022,0.9650565334571529,True,SpaceX,0.038081585152642816,3,0.0,2010,False
SpaceX,{'p_22_0': 'SpaceX'},31120180.562622212,"{'China': 0.4532259282178266, 'France': 0.9212077947891447, 'Germany': 0.8470270787860225, 'India': 0.959042951373348, 'Israel': 0.8250346132102865, 'Japan': 0.7759853491399203, 'Russia': 0.7627723220469017, 'UAE': 0.5025549340998409, 'UK': 0.7008472282323677, 'ULA': 0.8416168715558565, 'USA': 0.7834357260843031, 'SpaceX': 0.9972172846386909}",22,2023,0.9650565334571529,True,SpaceX,0.03817433326534281,2,0.0,2010,False
SpaceX,{'p_23_0': 'SpaceX'},3078949.9311231775,"{'China': 0.8681196113275125, 'France': 0.49863987981600943, 'Germany': 0.863988316819113, 'India': 0.5477846703766259, 'Israel': 0.8807419029520982, 'Japan': 0.8037408379079204, 'Russia': 0.8045889429391221, 'UAE': 0.5449718042817017, 'UK': 0.8309958102747275, 'ULA': 0.7490665633419195, 'USA': 0.5535785036368951, 'SpaceX': 0.9947000702829027}",23,2012,0.9650565334571529,True,SpaceX,0.11395816733080455,1,0.0,2010,False
SpaceX,"{'p_25_1': 'SpaceX', 'p_25_0': 'SpaceX'}",5914495.2405348625,"{'China': 0.793166555857347, 'France': 0.6984543513274935, 'Germany': 0.8948749609673344, 'India': 0.849014744979564, 'Israel': 0.8474375441758557, 'Japan': 0.9084519570305049, 'Russia': 0.3217891247580138, 'UAE': 0.8787738713974715, 'UK': 0.7636394255118625, 'ULA': 0.9676754775036084, 'USA': 0.7767227346192432, 'SpaceX': 0.9989350078427706}",25,2012,0.9650565334571529,True,SpaceX,0.03125953033916218,2,0.0,2010,False
SpaceX,{'p_29_0': 'SpaceX'},28037276.386294033,"{'China': 0.9223269960131034, 'France': 0.7113854816993382, 'Germany': 0.8209109957242379, 'India': 0.8700539481655437, 'Israel': 0.7855035910978244, 'Japan': 0.7547364858439277, 'Russia': 0.9152124230793455, 'UAE': 0.5994141538288549, 'UK': 0.7997761329120106, 'ULA': 0.8131245465836237, 'USA': 0.6495022698636893, 'SpaceX': 0.9954127503930777}",29,2016,0.9650565334571529,True,SpaceX,0.07308575437997433,1,0.0,2010,False
SpaceX,"{'p_30_0': 'SpaceX', 'p_30_1': 'SpaceX'}",33890266.7234849,"{'China': 0.8164533891220331, 'France': 0.9270071447644926, 'Germany': 0.5268967775901212, 'India': 0.6383557735722138, 'Israel': 0.8642163596061078, 'Japan': 0.9769639528452432, 'Russia': 0.7954653313633551, 'UAE': 0.5128115923093182, 'UK': 0.8570890737492806, 'ULA': 0.6985102074846168, 'USA': 0.7618375515563516, 'SpaceX': 0.9995461444084929}",30,2017,0.9650565334571529,True,SpaceX,0.0225821915632497,2,0.0,2010,False
SpaceX,{'p_32_0': 'SpaceX'},23739955.091143478,"{'China': 0.9212014967802702, 'France': 0.7768931429918673, 'Germany': 0.7113630136799849, 'India': 0.7072992117327739, 'Israel': 0.7573682429341814, 'Japan': 0.5491186403522949, 'Russia': 0.6938851695896113, 'UAE': 0.7156566145591061, 'UK': 0.5351854061898383, 'ULA': 0.8214157728836309, 'USA': 0.6677519566448594, 'SpaceX': 0.9723758405409062}",32,2021,0.9650565334571529,True,SpaceX,0.05117434376063601,1,0.0,2010,False
SpaceX,{'p_37_0': 'SpaceX'},2905989.1567305555,"{'China': 0.8322036404760486, 'France': 0.9220269813644114, 'Germany': 0.7543660766275255, 'India': 0.5117670239332226, 'Israel': 0.49900831295916226, 'Japan': 0.8499001061125779, 'Russia': 0.8730854964147762, 'UAE': 0.870240850314301, 'UK': 0.876419199129954, 'ULA': 0.9424332571723659, 'USA': 0.8569523802298016, 'SpaceX': 0.9882588551617277}",37,2012,0.9650565334571529,True,SpaceX,0.04582559798936181,2,0.0,2010,False
SpaceX,{'p_40_0': 'SpaceX'},15047744.650593253,"{'China': 0.6356697570984498, 'France': 0.7028872892540171, 'Germany': 0.8396249616433545, 'India': 0.7630015516002838, 'Israel': 0.5184350909584517, 'Japan': 0.7319799407837119, 'Russia': 0.7885730371784402, 'UAE': 0.6017864045742565, 'UK': 0.6688030253399451, 'ULA': 0.8764928098768534, 'USA': 0.8241512973435715, 'SpaceX': 0.9977492260932144}",40,2017,0.9650565334571529,True,SpaceX,0.12125641621636096,1,0.0,2010,False
SpaceX,{'p_43_0': 'SpaceX'},3193267.101637273,"{'China': 0.6919892168982293, 'France': 0.5645303159333213, 'Germany': 0.918300942266495, 'India': 0.8759790276600318, 'Israel': 0.7845995187214324, 'Japan': 0.42524621909369686, 'Russia': 0.8327721245910877, 'UAE': 0.9620251094040516, 'UK': 0.9246814091093742, 'ULA': 0.7732943388949692, 'USA': 0.6775418451248966, 'SpaceX': 0.9753024061061296}",43,2015,0.9650565334571529,True,SpaceX,0.013277296702078,2,0.0,2010,False
SpaceX,{'p_46_0': 'SpaceX'},12467177.80769806,"{'China': 0.5116641420789001, 'France': 0.7876702159506349, 'Germany': 0.8984607940035612, 'India': 0.5547919093143486, 'Israel': 0.5864402872671906, 'Japan': 0.733076262855978, 'Russia': 0.7123430141937795, 'UAE': 0.7762151725223472, 'UK': 0.5830338852092909, 'ULA': 0.5344271389476091, 'USA': 0.821505154852374, 'SpaceX': 0.9881957572021441}",46,2016,0.9650565334571529,True,SpaceX,0.08973496319858298,1,0.0,2010,False
SpaceX,{'p_47_0': 'SpaceX'},23765737.521688443,"{'China': 0.884276078463938, 'France': 0.7241008753582574, 'Germany': 0.8503893932181806, 'India': 0.7561511426440115, 'Israel': 0.6664730979752657, 'Japan': 0.6067610160541903, 'Russia': 0.686400167194043, 'UAE': 0.831057299556435, 'UK': 0.7994326855024992, 'ULA': 0.8782624290538422, 'USA': 0.5833344052216908, 'SpaceX': 0.9878642726755134}",47,2017,0.9650565334571529,True,SpaceX,0.10358819421157539,1,0.0,2010,False
ULA,{'p_55_0': 'ULA'},19885022.588108856,"{'China': 0.8755703560378595, 'France': 0.8470446751275393, 'Germany': 0.5919676634166597, 'India': 0.7943914437271609, 'Israel': 0.8333595038833409, 'Japan': 0.8203387439736829, 'Russia': 0.5070898326516188, 'UAE': 0.7669932076996929, 'UK': 0.7101503316167328, 'ULA': 0.9880735149485522, 'USA': 0.5033070724849537, 'SpaceX': 0.975572069944464}",55,2019,0.9111790938533725,True,SpaceX,0.01250144500408823,2,0.05387743960378044,2000,True
SpaceX,"{'p_65_1': 'SpaceX', 'p_65_0': 'SpaceX'}",23634458.537215922,"{'China': 0.888906276368486, 'France': 0.5534098651088107, 'Germany': 0.8855783644563973, 'India': 0.7391292553729428, 'Israel': 0.5389251695361955, 'Japan': 0.9298388968126086, 'Russia': 0.6396887390743227, 'UAE': 0.8307575565172451, 'UK': 0.7570396809342447, 'ULA': 0.7292923134730829, 'USA': 0.7231989953595742, 'SpaceX': 0.999306475453474}",65,2018,0.9650565334571529,True,SpaceX,0.06946757864086539,1,0.0,2010,False
SpaceX,"{'p_67_1': 'SpaceX', 'p_67_0': 'SpaceX'}",6244169.996479441,"{'China': 0.6306323542956979, 'France': 0.6684175026781103, 'Germany': 0.7009507453400722, 'India': 0.5170716243279566, 'Israel': 0.6615615178548909, 'Japan': 0.6333136163247222, 'Russia': 0.5828681224810968, 'UAE': 0.9056815098027312, 'UK': 0.669064695630795, 'ULA': 0.7996577942578479, 'USA': 0.7109481563065893, 'SpaceX': 0.9983735692348612}",67,2012,0.9650565334571529,True,SpaceX,0.09269205943212999,1,0.0,2010,False
SpaceX,{'p_68_0': 'SpaceX'},23559208.188131865,"{'China': 0.819696198475482, 'France': 0.49869975347894246, 'Germany': 0.7885213153524844, 'India': 0.850938257823972, 'Israel': 0.664050597923251, 'Japan': 0.7255868126894696, 'Russia': 0.792900494249816, 'UAE': 0.5300218652497279, 'UK': 0.7922564725894897, 'ULA': 0.6995328605566016, 'USA': 0.6024971534724806, 'SpaceX': 0.9963244852797689}",68,2021,0.9650565334571529,True,SpaceX,0.14538622745579688,1,0.0,2010,False
SpaceX,"{'p_69_0': 'SpaceX', 'p_69_2': 'SpaceX', 'p_69_1': 'SpaceX'}",9376246.988623047,"{'China': 0.7953503601122606, 'France': 0.8830767468952859, 'Germany': 0.8617618426902127, 'India': 0.7015179053437443, 'Israel': 0.6769447020338756, 'Japan': 0.7733126341443474, 'Russia': 0.9019700880626803, 'UAE': 0.5594050619941661, 'UK': 0.6168194122566637, 'ULA': 0.9405345539064677, 'USA': 0.9076515251936677, 'SpaceX': 0.9559642398071818}",69,2012,0.9650565334571529,True,SpaceX,0.01542968590071414,2,0.0,2010,False
India,{},0.0,"{'China': 0.5443313766946353, 'France': 0.4665389994843947, 'Germany': 0.8216629132166183, 'India': 0.9383147894399906, 'Israel': 0.528852626144087, 'Japan': 0.8130751385257835, 'Russia': 0.9268708559954145, 'UAE': 0.8735225972571744, 'UK': 0.37238265544951205, 'ULA': 0.7008425366963373, 'USA': 0.6898029605483859, 'SpaceX': 0.9342765907251563}",70,2020,0.6919859087845235,True,SpaceX,0.00403819871483424,3,0.27307062467262944,2000,True
SpaceX,{'p_72_0': 'SpaceX'},11500080.131789539,"{'China': 0.8563795549086843, 'France': 0.9023641827440964, 'Germany': 0.953300274739674, 'India': 0.8098592617419808, 'Israel': 0.8436291772102427, 'Japan': 0.8419290332078505, 'Russia': 0.6351424398743117, 'UAE': 0.7747910288457028, 'UK': 0.8524325065234276, 'ULA': 0.8195265176172868, 'USA': 0.9111370572270684, 'SpaceX': 0.9995697956703306}",72,2022,0.9650565334571529,True,SpaceX,0.046269520930656505,2,0.0,2010,False
SpaceX,{'p_73_0': 'SpaceX'},20816296.09950852,"{'China': 0.6890120484383778, 'France': 0.8457961256496096, 'Germany': 0.6135736695910251, 'India': 0.9413089861385172, 'Israel': 0.6994200495740838, 'Japan': 0.7729128163636962, 'Russia': 0.9306286917872939, 'UAE': 0.6710056427744447, 'UK': 0.8616542510801669, 'ULA': 0.8363887831834415, 'USA': 0.8615959400558367, 'SpaceX': 0.9932367264697696}",73,2013,0.9650565334571529,True,SpaceX,0.05192774033125236,1,0.0,2010,False
