winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
USA,"{'p_1_0': 'USA', 'p_1_1': 'USA'}",17813002.39079007,"{'China': 0.7400935589906483, 'France': 0.8833200167646477, 'Germany': 0.7945890558944775, 'India': 0.6717936770004237, 'Israel': 0.8269661345671201, 'Japan': 0.7154668723924265, 'Russia': 0.940908042189627, 'UAE': 0.8599032131111515, 'UK': 0.8783158297281013, 'ULA': 0.6947649348001036, 'USA': 0.9633201521493728, 'SpaceX': 0.9603957577345249}",1,2021,0.9633201521493728,True,USA,0.0029243944148479306,3,0.0,2000,True
SpaceX,{'p_4_0': 'SpaceX'},11476202.97124112,"{'China': 0.6249906232143687, 'France': 0.8484358445853034, 'Germany': 0.6030863327066918, 'India': 0.8788277723576767, 'Israel': 0.8160991478498968, 'Japan': 0.8151652402095741, 'Russia': 0.6666310798987838, 'UAE': 0.525242435387292, 'UK': 0.6280082282754637, 'ULA': 0.8760648040689956, 'USA': 0.7835278618785142, 'SpaceX': 0.8808294218734091}",4,2017,0.9603957577345249,True,USA,0.00200164951573234,4,0.0029243944148479306,2010,False
SpaceX,"{'p_6_1': 'SpaceX', 'p_6_2': 'SpaceX'}",38472753.24423729,"{'China': 0.8240170533268848, 'France': 0.7709808234641222, 'Germany': 0.6049894079933875, 'India': 0.7001232397879269, 'Israel': 0.7035924345951217, 'Japan': 0.49643288351121595, 'Russia': 0.8942644017590258, 'UAE': 0.8256089911811794, 'UK': 0.7120490998478121, 'ULA': 0.7606238397568116, 'USA': 0.8487600677232134, 'SpaceX': 0.9886668323928195}",6,2024,0.9603957577345249,True,USA,0.09440243063379372,1,0.0029243944148479306,2010,False
China,{'p_12_0': 'China'},10441469.438715253,"{'China': 0.9346667370136069, 'France': 0.8232228007091791, 'Germany': 0.8801128818380904, 'India': 0.7192532527244145, 'Israel': 0.9050362656966083, 'Japan': 0.9082831917352042, 'Russia': 0.7254068137815076, 'UAE': 0.7526448700499792, 'UK': 0.49284901328247155, 'ULA': 0.6838576823666846, 'USA': 0.6770721158003142, 'SpaceX': 0.8593402214764622}",12,2022,0.7400935589906483,True,USA,0.026383545278402698,3,0.2232265931587245,2000,True
SpaceX,{'p_13_0': 'SpaceX'},4344626.7708389815,"{'China': 0.952240062008734, 'France': 0.9756340961002206, 'Germany': 0.8892093379118138, 'India': 0.838440358324628, 'Israel': 0.8200476468156621, 'Japan': 0.851531262745554, 'Russia': 0.7885204280486405, 'UAE': 0.718199770316276, 'UK': 0.9720567969381676, 'ULA': 0.9382713275751583, 'USA': 0.6834227351670897, 'SpaceX': 0.9848949700005523}",13,2012,0.9603957577345249,True,USA,0.009260873900331701,5,0.0029243944148479306,2010,False
SpaceX,{'p_16_0': 'SpaceX'},2366963.048458148,"{'China': 0.793649615595791, 'France': 0.5700179576454967, 'Germany': 0.698730021950542, 'India': 0.7129236634319674, 'Israel': 0.6700855870762915, 'Japan': 0.6719712178427726, 'Russia': 0.882346539770875, 'UAE': 0.7597548242159725, 'UK': 0.8648649617506448, 'ULA': 0.7049393509323637, 'USA': 0.6028798067963799, 'SpaceX': 0.9950134016573365}",16,2024,0.9603957577345249,True,USA,0.11266686188646158,1,0.0029243944148479306,2010,False
SpaceX,{'p_18_0': 'SpaceX'},11520740.979093987,"{'China': 0.8457641797683558, 'France': 0.7953095334383383, 'Germany': 0.6115654521131928, 'India': 0.810277649261253, 'Israel': 0.8297361839477119, 'Japan': 0.7110870322530013, 'Russia': 0.8762596837147248, 'UAE': 0.8798121157821917, 'UK': 0.8207465768324821, 'ULA': 0.8743871218031389, 'USA': 0.8498197650147706, 'SpaceX': 0.9733556250042342}",18,2017,0.9603957577345249,True,USA,0.09354350922204258,1,0.0029243944148479306,2010,False
SpaceX,{'p_23_0': 'SpaceX'},3557540.934308849,"{'China': 0.7744813117699045, 'France': 0.7596646808363657, 'Germany': 0.9253121291279095, 'India': 0.6422731245339821, 'Israel': 0.7787135003528338, 'Japan': 0.7874545098484829, 'Russia': 0.8690082526988437, 'UAE': 0.7967816873990619, 'UK': 0.43445010570011705, 'ULA': 0.8391561711136641, 'USA': 0.7746378517657223, 'SpaceX': 0.980253890667952}",23,2018,0.9603957577345249,True,USA,0.05494176154004249,1,0.0029243944148479306,2010,False
SpaceX,"{'p_25_1': 'SpaceX', 'p_25_0': 'SpaceX'}",6135613.472546292,"{'China': 0.5115380032095598, 'France': 0.7634890325808867, 'Germany': 0.8401552154488968, 'India': 0.8586845780520861, 'Israel': 0.5853053379009338, 'Japan': 0.4820903384816718, 'Russia': 0.8264832693883067, 'UAE': 0.7963488023876051, 'UK': 0.5664105818010753, 'ULA': 0.6769577283211499, 'USA': 0.7522667396656693, 'SpaceX': 0.9975783542752542}",25,2013,0.9603957577345249,True,USA,0.13889377622316812,1,0.0029243944148479306,2010,False
SpaceX,{'p_26_0': 'SpaceX'},16760337.563174132,"{'China': 0.5208229655830076, 'France': 0.8643313601805884, 'Germany': 0.6899137633134008, 'India': 0.7523962003370789, 'Israel': 0.5845225144851175, 'Japan': 0.785663928277211, 'Russia': 0.8593568317696781, 'UAE': 0.9027324211760223, 'UK': 0.705430481850173, 'ULA': 0.7483845428935922, 'USA': 0.8797569946991859, 'SpaceX': 0.9896294878814259}",26,2015,0.9603957577345249,True,USA,0.08689706670540365,1,0.0029243944148479306,2010,False
